,HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime,Dist
2247,40,38,9031,20,F,Y,M,P,S,0,1,1,0,44.2,9,-1,0.7708689999999999
2249,422,25,9244,27,F,Y,S,P,S,2,7,3,0,67.53,9,-1,13.798219999999999
2250,22,25,9244,20,F,Y,S,P,S,1,1,2,0,30.93,C,930,1.614534
2251,150,2667,9290,20,F,Y,G,P,S,3,5,3,2,47.89,9,-1,32.34534
2252,3854,5198,9011,23,F,Y,O,O,S,2,4,4,0,44.73,B,730,48.88205
2253,4105,5198,7290,23,M,Y,O,O,P,2,4,4,1,19.33,D,900,35.964769999999994
2254,555,38,9031,21,M,Y,O,O,P,2,3,4,0,18.56,9,-1,19.55397
2256,336,25,9244,54,F,Y,G,F,P,2,6,2,0,6.48,9,-1,19.97952
2257,2383,25,9244,17,F,N,O,O,S,3,6,2,4,21.3,9,-1,28.22214
2258,487,25,9244,23,F,9,S,P,S,1,5,5,1,26.12,B,635,18.66001
2259,2357,5198,9011,35,M,Y,P,F,P,1,4,2,2,47.69,9,-1,84.23683
2260,587,38,9031,21,M,Y,O,O,S,2,6,7,0,22.83,B,1030,19.1101
2261,3324,25,9244,20,M,N,O,O,S,2,4,3,2,56.51,J,900,36.063050000000004
2262,2207,38,9031,18,M,Y,S,P,S,2,6,3,3,20.16,B,830,22.74716
2263,259,25,9244,18,M,Y,S,P,S,1,5,3,1,36.42,P,740,7.6022419999999995
2264,2126,38,9031,21,F,Y,9,P,S,2,3,3,0,48.1,B,700,20.25541
2265,3635,5198,9011,18,M,N,O,O,S,2,4,3,0,25.47,9,-1,39.50913
2266,4108,5198,7290,21,F,Y,P,P,S,3,7,4,0,45.01,D,800,36.62417
2267,21,38,9031,23,F,Y,S,P,P,0,7,4,0,17.09,W,1800,1.38954
2268,2449,25,9244,21,M,Y,O,O,S,2,4,4,0,31.9,B,1025,27.82686
2269,122,25,9244,31,F,N,O,O,S,1,5,3,0,7.62,9,-1,9.586337
2270,5166,5198,9011,20,M,Y,O,O,S,2,2,7,0,28.93,B,1110,2.120519
2271,5092,5198,9011,28,F,Y,P,P,S,2,5,2,0,33.05,D,730,9.028267
2272,334,38,9031,40,M,Y,P,F,P,2,5,2,1,10.79,W,1800,18.10406
2273,5166,5198,7290,23,F,Y,O,O,S,0,2,1,0,37.97,B,950,2.120519
2274,38,25,9244,18,M,9,O,O,S,0,1,2,0,36.77,W,945,1.52949
2275,2022,2667,9290,19,F,Y,S,P,S,3,6,3,1,21.99,9,-1,24.088060000000002
2277,62,25,9244,46,M,Y,P,F,P,2,7,3,0,14.98,D,1540,2.369173
2278,186,38,9031,24,M,N,S,F,P,0,3,3,0,41.81,9,-1,4.474292
2279,585,25,9244,51,M,Y,O,O,S,1,2,2,2,19.21,9,-1,17.97596
2280,373,38,9031,19,M,Y,O,O,S,1,1,2,2,34.81,9,-1,22.04756
2281,389,38,9031,19,F,N,O,O,S,1,4,4,0,16.97,9,-1,20.190459999999998
2282,2057,2667,9290,21,F,Y,S,P,S,6,6,5,0,21.07,9,-1,20.545009999999998
2284,2405,25,9244,20,M,Y,O,O,S,2,7,3,0,17.16,B,600,26.163990000000002
2285,485,38,9031,19,M,Y,O,O,S,2,4,3,0,14.77,B,720,15.95376
2286,62,25,9244,24,F,Y,S,P,S,1,2,2,0,31.55,W,700,2.369173
2287,343,25,9244,21,M,Y,O,O,S,2,6,3,0,16.15,B,730,16.372870000000002
2288,25,25,9244,55,F,N,G,F,P,0,3,1,0,16.54,9,-1,0.0
2289,3365,38,9031,22,M,Y,S,P,P,2,4,3,1,10.47,9,-1,37.97182
2290,3724,5198,9011,21,M,Y,O,O,S,2,4,3,1,11.85,B,645,48.066449999999996
2291,95,38,9031,30,F,Y,O,O,S,1,2,1,0,16.93,D,1015,4.733398
2292,79,38,172,26,M,Y,O,O,S,0,7,2,0,26.2,B,1420,4.199594
2293,2425,25,9244,21,M,Y,O,O,S,1,7,3,0,45.32,B,1000,25.82213
2294,2216,25,9244,21,F,Y,O,O,S,2,7,3,0,24.28,9,-1,30.1162
2296,1076,38,9031,21,F,N,O,O,S,2,4,3,0,26.57,P,800,34.92218
2297,450,5198,9011,18,M,9,O,O,S,1,7,6,0,3.79,9,-1,78.29689
2298,211,465,550,25,F,Y,O,O,S,0,3,2,0,21.38,P,1200,9.587005
2299,451,25,9244,21,M,Y,O,O,S,2,7,3,1,14.65,B,730,15.155479999999999
2300,60,25,9244,22,M,9,G,P,S,2,7,3,0,13.28,B,830,1.611296
2301,4127,5198,9011,22,M,Y,S,P,S,4,5,5,0,17.79,B,1500,35.48003
2302,16,25,9244,39,M,Y,P,F,P,1,6,2,0,9.35,W,1800,0.879247
2303,174,25,9244,18,F,9,O,O,S,2,6,3,0,21.71,9,-1,8.116594
2304,18,38,9031,19,F,Y,P,P,S,1,7,3,2,56.01,9,-1,1.9279479999999998
2305,110,25,9244,20,M,N,O,O,S,1,2,4,0,15.59,P,1330,5.570017
2306,3511,38,9031,25,M,9,O,O,S,2,7,5,0,35.35,9,-1,30.79006
2307,5139,5198,9011,19,F,Y,S,P,S,2,5,3,2,103.98,B,740,8.199741
2308,478,38,9031,19,F,N,S,P,S,1,3,4,0,22.04,B,1410,17.44882
2309,5109,5198,9011,21,M,Y,O,O,S,3,6,4,0,48.15,P,1230,9.160751
2310,3866,371,9261,21,M,Y,O,O,S,1,1,3,0,40.97,B,900,20.18576
2311,237,38,9031,31,F,Y,P,F,P,2,4,2,0,40.78,9,-1,11.629430000000001
2312,5192,5198,9011,34,M,Y,P,P,S,0,7,2,0,33.48,9,-1,2.8604970000000005
2313,3619,38,9031,20,F,Y,G,P,S,2,2,4,1,37.91,B,1100,32.43673
2314,4189,5198,9011,21,F,Y,S,P,S,2,3,3,3,70.16,B,900,21.560560000000002
2315,256,25,9244,61,M,Y,M,F,P,0,3,1,0,34.49,B,1700,6.64216
2316,4079,5198,9011,22,M,Y,O,O,S,1,7,2,0,52.62,B,800,23.040830000000003
2317,66,25,9243,28,F,N,O,O,S,0,2,2,1,22.49,B,820,1.988964
2318,290,38,9031,40,F,Y,P,F,P,2,6,3,0,8.33,D,1735,14.55533
2320,448,25,9244,19,F,N,O,O,S,1,1,4,0,18.45,B,650,15.94434
2321,287,38,9031,29,F,Y,S,P,P,1,4,2,0,29.62,9,-1,12.11472
2322,3879,25,9244,20,F,Y,O,O,S,2,3,3,1,41.24,9,-1,27.676470000000002
2323,5050,5198,9011,22,M,Y,P,F,S,1,3,4,0,34.92,9,-1,11.9774
2324,294,25,9244,28,M,N,O,O,S,1,4,1,0,25.25,9,-1,15.96062
2325,3811,5198,9011,18,M,Y,O,O,S,1,4,3,2,51.19,B,730,39.75043
2326,538,38,9031,20,M,Y,G,P,S,1,5,3,0,42.19,B,800,10.02121
2327,251,231,9022,38,F,Y,S,H,P,2,6,2,1,8.0,9,-1,11.88152
2328,3840,5198,9011,22,F,Y,P,P,S,2,5,2,0,36.65,9,-1,41.3804
2329,64,25,9244,33,F,Y,P,P,S,2,6,2,0,13.99,9,-1,2.6984770000000005
2330,173,38,9031,21,M,Y,S,P,S,2,6,3,0,12.87,C,1030,5.553314
2331,552,25,9244,19,M,N,S,P,S,1,3,3,0,13.94,B,730,16.87582
2332,613,25,9244,23,M,N,O,O,S,2,4,3,0,107.9,P,915,23.50205
2334,46,25,9244,28,F,Y,P,P,S,1,1,2,1,13.81,9,-1,2.868507
2335,5233,5198,9011,32,M,Y,O,O,P,3,6,3,0,19.18,9,-1,10.00078
2336,2057,25,9244,30,M,Y,O,O,S,3,7,3,0,21.97,D,800,29.083599999999997
2337,2141,25,9244,22,F,Y,S,P,S,1,3,3,0,23.17,9,-1,19.58159
2340,16,25,9244,26,F,N,O,O,S,1,6,2,0,8.23,B,1130,0.879247
2341,5198,5198,9011,20,F,Y,O,O,S,0,1,2,0,32.02,B,1520,0.0
2342,185,25,9244,42,M,9,P,F,P,0,4,1,0,14.06,B,1705,7.21774
2344,3688,38,9031,22,M,Y,O,O,S,3,7,4,0,30.08,9,-1,29.93094
2345,405,38,9031,22,F,N,O,O,S,2,5,4,0,4.55,9,-1,17.32439
2346,89,38,9031,26,M,Y,P,F,P,2,5,2,0,23.78,9,-1,5.156225999999999
2348,62,5198,7290,31,F,Y,G,F,P,2,5,2,0,14.9,9,-1,65.62397999999999
2349,5076,5119,9270,22,M,Y,P,P,S,3,4,3,0,25.76,W,1120,2.650142
2350,4025,5198,9011,19,F,Y,O,O,S,3,6,3,0,18.93,D,630,35.5598
2352,216,25,9244,19,M,N,O,O,S,1,4,4,0,46.78,B,1610,6.559005999999999
2353,239,38,9031,22,F,N,O,O,S,2,7,3,0,31.09,B,800,13.75027
2355,38,25,9244,18,F,Y,O,O,S,0,1,2,0,37.3,9,-1,1.52949
2356,3644,5198,9011,17,M,N,S,P,S,2,4,2,1,5.19,J,810,39.05106
2357,3682,38,C201,32,M,Y,M,F,P,3,6,4,0,19.33,9,-1,19.34074
2358,531,25,9244,27,F,Y,O,O,S,1,4,2,1,31.84,9,-1,14.32955
2359,263,38,9031,21,M,Y,S,P,S,1,3,2,0,17.03,9,-1,6.108997
2360,3425,5198,9011,34,F,Y,O,O,S,2,3,3,0,13.56,D,1400,61.667089999999995
2361,2717,38,9031,21,M,Y,S,P,S,3,6,4,1,43.41,W,740,52.349160000000005
2362,103,25,9244,20,M,9,S,P,P,0,4,6,0,74.44,B,910,6.705345
2363,3864,38,9031,23,M,Y,S,J,S,1,2,2,1,37.28,9,-1,24.348959999999998
2364,1123,231,9022,49,M,Y,G,F,P,2,4,2,1,29.64,9,-1,37.72198
2365,37,25,9244,19,F,Y,O,O,S,0,1,2,0,40.35,W,900,1.040211
2366,349,5198,9011,20,F,Y,O,O,S,2,4,4,1,40.08,9,-1,64.0086
2367,105,25,9244,43,F,Y,P,F,P,1,4,1,0,62.39,9,-1,7.567728
2368,266,25,9244,19,M,Y,O,O,S,0,2,3,1,39.47,B,900,4.370372000000001
2369,288,25,9244,19,F,Y,O,O,S,2,3,4,0,29.14,B,800,12.45658
2370,5058,5198,9011,29,F,Y,P,P,P,1,6,2,0,37.49,9,-1,10.25682
2371,45,25,9244,48,F,Y,P,H,P,0,6,1,0,29.63,B,1730,3.282009
2372,2610,25,9244,21,F,Y,S,P,S,3,6,3,1,37.67,9,-1,48.518769999999996
2373,373,38,9031,20,F,Y,O,O,S,1,7,4,3,59.67,9,-1,22.04756
2374,5175,5198,9011,22,M,Y,S,P,S,1,2,4,0,45.11,C,900,0.7319249999999999
2376,434,371,9261,21,F,Y,O,O,S,2,6,5,0,18.84,D,700,16.91677
2377,3675,5198,9011,18,M,Y,O,O,S,2,3,5,1,16.61,9,-1,52.98012
2378,3517,5198,9011,21,F,Y,O,O,S,2,7,3,1,65.99,9,-1,71.26984
2379,3662,5198,9011,21,M,Y,O,O,S,2,5,3,0,15.8,P,1415,39.98036
2380,461,465,550,42,M,Y,P,F,S,1,2,2,1,80.26,C,1330,4.386734000000001
2381,505,25,9243,20,M,N,S,P,S,3,3,4,0,28.64,B,630,14.55627
2382,3691,5198,9011,19,M,Y,S,P,S,2,5,3,1,20.96,9,-1,46.80198
2383,301,38,9031,24,F,Y,P,P,S,2,4,4,0,27.26,9,-1,11.691889999999999
2384,40,25,9244,42,M,N,O,O,S,0,2,1,0,14.23,9,-1,2.147775
2385,2454,38,9031,24,M,Y,S,P,S,2,3,3,0,22.33,D,1230,34.86658
2386,267,25,9244,19,F,Y,S,F,S,3,5,4,0,9.59,9,-1,3.039808
2387,4057,5198,9011,27,F,Y,P,F,P,2,4,2,0,25.71,9,-1,14.39625
2388,2570,2667,9290,22,F,Y,S,P,P,4,7,5,0,21.17,9,-1,14.06
2389,184,25,9244,55,F,Y,O,O,P,2,7,3,0,11.54,9,-1,9.155414
2390,5150,5198,9011,28,F,Y,P,P,S,1,4,2,1,72.76,B,1000,7.384881999999999
2391,66,25,9244,29,F,N,O,O,S,0,7,1,0,28.62,9,-1,1.988964
2392,2244,25,9243,35,F,Y,M,F,P,2,4,2,2,11.81,9,-1,24.71766
2393,4189,38,9031,18,F,N,O,O,S,1,7,4,0,38.61,J,815,48.30327
2394,3685,38,9031,18,F,Y,O,O,S,2,5,4,0,23.18,J,705,29.40904
2396,607,25,9243,27,F,Y,S,P,S,2,2,3,1,42.31,9,-1,24.25116
2397,2257,2667,9290,20,F,Y,S,P,S,1,2,3,1,30.02,9,-1,17.11183
2398,3714,38,9031,22,M,Y,O,O,S,2,5,3,0,7.31,G,630,34.08243
2399,4160,5198,9011,18,M,9,S,P,S,2,7,3,1,26.01,9,-1,53.06325
2400,1039,38,9031,20,F,Y,O,O,S,2,7,4,0,64.14,9,-1,32.46022
2401,16,38,9031,29,F,Y,G,F,P,1,5,2,0,12.31,9,-1,2.236763
2402,3714,5198,9011,22,M,Y,O,O,S,1,4,2,0,41.46,9,-1,43.02018
2403,2418,38,9031,18,M,Y,O,O,S,1,3,2,0,16.71,9,-1,31.86986
2404,549,38,9031,27,M,Y,O,O,P,1,5,3,0,8.3,B,645,17.140819999999998
2405,2022,38,9031,18,M,Y,S,P,S,2,5,4,2,19.88,G,700,31.11033
2406,248,38,9031,18,F,N,S,P,S,1,3,3,0,12.06,9,-1,9.993727
2407,97,25,9244,25,M,Y,P,F,P,0,3,1,0,55.61,9,-1,4.809552
2408,2426,38,9031,22,M,Y,O,O,S,2,4,3,0,11.95,B,615,26.64986
2409,432,25,9244,21,M,Y,G,J,S,2,7,3,0,44.92,B,1300,18.10779
2410,90,44,C023,28,F,N,O,O,P,1,4,2,0,3.8,9,-1,5.2235879999999995
2411,450,25,9243,36,M,Y,P,F,P,1,6,1,0,13.17,9,-1,14.72527
2412,252,38,9031,24,M,N,O,O,P,0,5,2,0,30.53,9,-1,8.444023999999999
2413,209,25,9244,23,F,Y,S,F,S,0,3,2,0,76.62,9,-1,6.210266
2414,5178,5198,9011,17,M,Y,O,O,S,1,5,1,2,37.06,B,830,4.742798
2415,2248,25,9244,25,F,Y,O,O,S,2,4,5,0,22.22,B,730,23.33911
2416,1297,5198,7290,20,M,Y,M,J,S,4,7,4,0,38.92,9,-1,131.9844
2417,2058,38,9031,21,M,Y,G,P,S,4,7,5,0,12.82,9,-1,26.56313
2418,480,38,9031,20,F,Y,S,P,S,3,6,5,0,36.15,9,-1,18.629099999999998
2419,3379,25,9244,58,M,Y,P,F,P,2,5,2,0,6.99,9,-1,39.04097
2420,3378,38,9031,20,M,Y,O,O,S,2,4,4,0,15.37,G,530,38.618379999999995
2421,258,25,9244,26,F,Y,9,P,S,1,4,2,0,48.64,9,-1,6.659219
2422,339,38,9031,18,M,N,O,O,S,4,7,3,3,27.95,B,1400,15.28591
2423,79,38,9031,63,F,Y,O,O,P,0,4,2,0,3.96,W,930,4.199594
2424,457,25,9244,21,F,Y,O,O,S,2,1,4,0,41.65,9,-1,15.541459999999999
2425,4052,5198,9011,22,M,Y,P,P,S,3,3,2,0,29.19,D,920,9.370571
2426,124,5198,9011,21,F,Y,O,O,S,2,7,3,1,30.72,9,-1,61.139849999999996
2427,2365,25,9244,20,M,Y,O,O,S,1,3,3,0,15.88,9,-1,20.586
2428,3358,2667,9290,19,F,Y,O,O,S,2,3,5,0,34.5,B,1000,38.24482
2429,211,38,172,22,F,Y,S,P,S,0,1,1,0,60.87,9,-1,5.902651
2430,2053,38,9031,23,F,Y,P,F,P,4,6,5,0,15.47,D,1730,31.30935
2432,46,38,9031,21,F,N,O,O,S,0,1,1,0,36.75,W,1430,1.368845
2433,3685,25,9244,20,F,Y,S,P,S,2,7,3,0,41.67,9,-1,29.49984
2434,148,38,9031,22,F,Y,O,O,S,1,7,4,0,35.8,B,650,8.447085
2435,3385,5198,9011,18,M,Y,O,O,S,2,3,3,1,20.84,9,-1,70.25763
2436,2419,5198,9011,23,M,Y,O,O,S,2,7,3,0,15.62,9,-1,96.23929
2437,3365,2667,9290,23,F,Y,S,P,S,2,5,4,0,23.28,D,800,47.61276
2438,3193,38,9031,25,M,Y,S,P,P,3,6,4,0,22.01,9,-1,44.339169999999996
2439,233,38,9031,21,M,Y,O,O,S,2,4,3,1,21.97,B,825,15.24217
2440,336,5119,9270,19,M,Y,O,O,S,2,4,4,0,12.1,9,-1,61.341989999999996
2441,17,25,9243,40,F,Y,P,F,P,0,6,1,0,6.5,9,-1,1.255547
2442,5179,5198,9011,36,M,Y,P,P,S,0,2,2,1,53.05,B,800,4.076137
2443,3369,69,9103,23,M,Y,S,P,S,1,2,3,0,16.35,J,1200,36.939449999999994
2444,186,69,9103,49,F,Y,P,F,P,2,5,2,0,29.57,9,-1,2.957752
2445,3442,69,9103,20,F,Y,S,P,S,3,4,5,1,28.56,9,-1,36.51176
2446,138,371,9261,37,F,Y,O,O,S,1,1,1,0,77.11,D,835,10.9995
2447,405,371,9261,20,M,N,O,O,S,2,4,4,0,12.12,B,1440,8.566085999999999
2448,50,69,9103,18,F,Y,O,O,S,0,7,1,0,78.87,W,930,1.5870020000000002
2450,618,69,9103,20,M,Y,O,O,S,0,3,3,0,9.01,B,800,27.937009999999997
2451,353,69,9103,19,M,Y,G,P,S,4,7,5,1,26.3,B,1100,15.80479
2452,3714,69,9103,21,M,Y,P,P,S,1,7,3,0,7.75,9,-1,33.03563
2453,46,69,9103,19,M,Y,S,P,S,0,3,2,0,34.14,9,-1,1.297744
2454,478,69,9103,21,F,Y,O,O,S,2,4,5,0,26.03,B,730,17.808049999999998
2455,1040,69,9103,21,F,Y,O,O,S,1,5,4,0,99.05,B,1600,32.08417
2456,79,69,9103,20,M,Y,O,O,S,1,1,1,0,92.69,B,1015,3.752367
2457,594,371,9261,21,M,N,O,O,S,0,2,2,0,30.86,B,600,27.39122
2458,548,371,9261,22,M,Y,O,O,S,2,2,7,3,26.87,9,-1,34.42404
2459,581,69,9103,21,M,Y,O,O,S,1,4,3,1,22.2,B,840,21.1368
2460,18,69,9103,29,F,Y,P,P,S,1,5,2,0,16.28,9,-1,3.4273759999999998
2461,3358,371,9261,19,M,Y,O,O,S,2,4,4,2,98.2,9,-1,10.711409999999999
2463,437,69,9103,18,F,Y,O,O,S,2,7,3,2,14.73,9,-1,13.62305
2464,405,371,9261,20,F,N,S,P,S,2,6,3,0,11.93,B,710,8.566085999999999
2465,590,371,369,19,F,Y,O,O,S,2,4,5,1,39.24,B,630,25.79929
2466,3379,3851,9309,41,F,Y,P,F,P,2,7,3,1,21.55,9,-1,22.46173
2467,3682,69,9103,24,M,Y,O,O,S,3,6,4,0,23.21,W,1400,17.69596
2468,2058,371,9261,21,M,Y,S,P,S,2,7,3,0,19.44,D,700,11.14276
2469,40,69,9103,18,M,N,O,O,S,0,2,2,0,36.77,W,930,1.461703
2470,3365,371,9261,38,F,Y,P,P,S,2,4,2,2,51.51,9,-1,19.13234
2471,474,69,9103,22,M,Y,O,O,S,3,5,5,0,39.22,B,715,19.35977
2472,72,69,9103,25,F,Y,P,F,S,0,2,1,0,33.38,9,-1,1.5951760000000001
2473,46,69,9103,22,M,Y,P,P,S,1,1,1,0,58.23,W,1030,1.297744
2474,3653,371,9261,37,M,Y,P,F,P,1,3,2,0,30.75,9,-1,20.325200000000002
2475,184,69,9103,25,F,Y,P,P,S,1,6,2,0,11.7,B,845,6.257768
2476,223,69,9103,23,M,Y,O,O,S,2,4,3,1,53.57,9,-1,9.718259
2477,76,69,9103,25,M,Y,9,P,S,1,7,8,3,42.84,W,900,1.7883010000000001
2478,76,69,9103,25,M,Y,9,P,S,1,7,8,3,42.84,C,900,1.7883010000000001
2479,567,69,9103,35,M,Y,O,O,P,1,4,3,0,21.82,9,-1,23.78425
2480,154,69,9103,20,M,Y,O,O,S,2,7,4,3,26.61,B,1140,11.28872
2481,3363,371,9261,23,M,Y,S,P,S,2,4,4,0,59.21,9,-1,13.118829999999999
2482,67,69,9103,26,F,Y,P,P,S,0,2,1,0,24.68,B,850,1.897934
2484,100,69,9103,20,M,Y,O,O,S,1,4,4,0,123.57,B,930,3.490592
2485,3418,371,9261,24,M,Y,O,O,S,3,6,3,0,24.86,9,-1,16.07141
2486,185,69,9103,58,F,Y,O,O,P,3,6,4,0,48.1,D,1000,4.349561
2487,41,69,9103,33,F,N,O,O,S,0,1,2,0,23.63,W,1300,1.84044
2488,453,69,9103,40,M,Y,O,O,S,2,3,3,3,19.05,B,900,13.01004
2489,413,371,9261,20,M,Y,O,O,S,1,4,4,1,15.78,B,830,12.10829
2490,3448,371,9261,29,F,Y,G,F,P,2,5,5,0,14.86,9,-1,10.98427
2491,406,69,9103,22,M,N,O,O,P,2,3,5,0,13.69,B,900,16.40778
2492,197,69,9103,24,F,Y,O,O,S,3,4,4,0,39.71,B,900,7.317653
2493,3418,371,9261,19,F,N,O,O,S,3,4,6,0,35.44,P,710,16.07141
2494,5177,69,9103,52,M,Y,O,O,S,3,2,1,0,17.1,G,530,77.45563
2495,3337,69,9103,18,M,N,O,O,S,2,4,4,1,16.25,9,-1,29.70872
2496,2107,371,9261,21,F,N,O,O,S,2,5,4,0,24.88,9,-1,19.51302
2497,264,69,9103,19,M,Y,O,O,S,1,5,2,0,12.76,B,1230,6.774109
2498,251,278,9108,18,M,Y,S,P,P,1,7,3,1,9.07,9,-1,4.824985
2499,73,69,9103,23,M,N,P,P,S,0,2,2,0,7.52,9,-1,1.013806
2500,2025,371,384,24,M,Y,S,P,S,5,6,4,0,28.45,9,-1,11.805040000000002
2501,127,69,9103,22,F,N,P,P,P,2,5,4,0,20.51,9,-1,8.649006
2502,42,69,9103,22,M,Y,O,O,S,0,1,1,0,42.48,W,1400,1.572915
2503,602,69,9103,28,F,Y,P,P,P,1,6,3,0,17.26,9,-1,23.16601
2504,71,69,9103,19,M,N,O,O,S,1,2,3,0,122.76,W,1050,1.132351
2505,3620,371,384,19,M,Y,O,O,S,3,6,3,0,14.1,D,725,14.95992
2506,84,69,9103,34,F,Y,G,F,P,1,3,1,0,22.08,9,-1,3.7347529999999995
2507,390,69,9103,29,M,Y,P,P,S,2,6,3,0,16.01,9,-1,18.082849999999997
2508,443,69,9103,23,F,N,G,P,P,1,4,2,0,19.53,9,-1,13.29974
2511,2607,38,9031,24,M,Y,P,P,S,3,4,5,0,44.43,B,630,46.06518
2512,92,25,9244,22,M,N,O,O,S,2,4,3,0,96.37,B,1200,4.013528
2513,3378,38,9031,19,M,Y,O,O,S,1,4,4,0,26.36,9,-1,38.618379999999995
2514,4075,5198,9011,18,M,Y,O,O,S,3,6,4,0,10.88,J,730,23.78176
2515,4089,38,9031,41,F,Y,P,F,P,1,6,2,0,23.36,9,-1,53.6256
2517,5066,5198,9011,21,F,N,O,O,S,1,1,2,1,29.39,P,815,9.499246
2518,443,430,S441,29,F,N,O,O,S,0,4,3,0,23.33,9,-1,5.321421999999999
2520,76,38,9031,21,M,N,S,P,S,0,2,4,1,146.44,9,-1,2.106938
2521,562,25,9244,18,F,N,O,O,S,0,2,2,0,47.56,B,930,22.903290000000002
2522,2120,38,9031,20,M,Y,O,O,S,1,3,3,0,16.81,B,900,18.97024
2523,531,38,9031,23,M,Y,O,O,S,2,7,4,0,28.26,B,1200,14.063049999999999
2524,278,38,9031,40,F,Y,P,F,P,1,6,2,3,28.83,9,-1,3.581594
2525,3691,38,9031,23,F,Y,S,F,P,2,4,4,0,32.5,9,-1,31.228740000000002
2526,182,25,9244,21,M,Y,O,O,S,1,3,3,1,59.94,B,920,10.5097
2527,3811,25,9244,20,M,Y,O,O,S,2,3,5,0,28.62,G,1230,35.0056
2528,2110,2667,9290,23,M,Y,P,P,S,3,4,3,0,29.53,9,-1,14.39706
2529,2425,57,9093,20,F,N,O,O,S,1,1,3,0,36.76,9,-1,27.055509999999998
2530,4061,38,172,35,M,N,S,P,P,0,1,2,3,47.81,9,-1,53.56891
2531,436,38,9031,20,M,Y,O,O,S,1,4,2,0,100.55,B,800,14.63704
2532,2362,25,9244,24,F,Y,P,P,S,3,7,3,0,32.46,9,-1,21.249380000000002
2533,2120,38,9031,19,F,N,O,O,S,1,2,2,0,8.54,9,-1,18.97024
2534,26,25,9244,21,F,Y,S,P,S,1,6,3,0,10.0,W,900,0.309886
2535,474,38,9031,26,F,Y,O,O,S,2,5,4,0,21.21,P,840,18.68434
2536,281,25,9244,24,F,N,O,O,P,1,3,2,0,28.99,B,1130,5.915998
2537,454,38,9031,32,F,Y,P,F,P,1,4,1,0,8.21,9,-1,11.68617
2538,262,25,9244,22,M,Y,G,P,S,1,3,3,0,13.58,9,-1,7.216166
2539,3645,38,9031,23,M,Y,O,O,P,2,4,3,0,34.0,9,-1,27.96428
2540,3607,5198,9011,18,F,N,O,O,S,1,2,4,1,28.84,B,700,47.57043
2541,5196,5198,9011,21,M,Y,O,O,S,2,3,6,0,44.92,C,1010,1.025747
2542,79,38,9031,22,M,N,G,P,S,1,6,2,0,35.28,B,1000,4.199594
2543,3671,5198,9011,17,M,Y,O,O,S,2,6,4,3,21.37,B,650,46.30321
2544,2214,25,9244,19,M,Y,O,O,S,1,4,3,0,9.11,J,640,29.74072
2545,4091,5198,9011,25,F,Y,O,O,S,3,7,3,0,15.36,D,1020,10.58888
2546,3434,5198,9011,22,M,Y,O,O,S,2,3,5,0,32.98,B,1330,61.85362
2547,446,25,9244,20,M,Y,O,O,S,1,3,2,0,33.98,B,900,17.361669999999997
2548,553,38,9031,19,F,Y,S,P,S,1,7,3,1,26.81,B,1130,18.02955
2549,400,38,9031,21,F,Y,O,O,S,0,1,3,0,28.74,9,-1,18.43636
2550,3380,38,9031,20,M,Y,O,O,S,2,3,4,0,20.51,9,-1,37.47277
2551,601,38,9031,21,F,Y,S,P,S,1,3,4,0,24.19,B,715,23.54022
2552,122,25,9244,21,M,9,O,O,S,2,7,4,0,19.25,9,-1,9.586337
2553,3372,5198,9011,25,F,Y,P,P,S,2,5,2,0,12.82,B,650,65.1924
2554,5046,5198,9011,21,F,Y,P,F,P,2,4,4,0,37.38,9,-1,12.937
2555,2622,38,9031,23,F,Y,S,F,P,2,7,2,1,16.44,9,-1,48.25295
2556,3442,38,9031,21,F,N,O,O,S,2,5,4,1,46.03,B,600,38.0283
2557,3615,38,9031,19,F,Y,G,P,S,2,6,3,1,16.3,B,730,37.995290000000004
2558,99,5198,9011,31,F,N,O,O,S,0,4,2,0,29.54,9,-1,63.20382
2559,4125,465,550,23,M,Y,O,O,S,3,6,3,0,19.75,D,730,54.61208
2560,17,38,C201,25,M,N,O,O,S,1,3,6,2,29.86,9,-1,1.9398499999999999
2561,3678,38,9031,22,M,Y,P,F,P,2,2,3,0,20.32,9,-1,27.08769
2562,2056,38,9031,18,M,Y,O,O,S,2,6,3,1,22.49,9,-1,29.002200000000002
2563,5203,5198,9011,23,F,Y,O,O,S,0,1,1,1,25.41,9,-1,1.911466
2564,457,38,9031,17,M,N,O,O,S,2,7,2,1,59.46,9,-1,14.75272
2565,5109,5198,9011,47,F,Y,G,F,P,3,6,4,0,48.15,D,2100,9.160751
2566,219,5198,9011,20,M,Y,O,O,S,2,6,3,0,13.78,P,1550,74.26738
2567,3652,5198,9011,19,F,Y,O,O,S,4,7,3,2,15.48,9,-1,46.454550000000005
2568,1034,25,9244,21,F,Y,O,O,S,4,7,3,0,16.33,9,-1,28.802799999999998
2569,402,2667,9290,21,M,Y,O,O,S,4,5,6,1,30.85,P,700,28.4576
2570,4039,38,9031,32,M,Y,S,P,S,3,6,5,0,25.14,D,900,41.08923
2573,258,38,9031,45,M,Y,O,O,S,1,1,1,0,35.57,B,1100,6.88899
2574,5050,5198,7290,45,F,N,O,O,S,0,2,1,3,33.22,P,815,11.9774
